Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/BPM POC/TC_002_Verify_Record_AlreadyExist,IE 11,,,2019-07-29 10:57:12,2019-07-29 10:57:34,22.345s,PASSED
"openBrowser("""")",IE 11,,,2019-07-29 10:57:12,2019-07-29 10:57:14,1.886s,PASSED
"navigateToUrl(""http://10.50.120.22/nvkids/#/login"")",IE 11,,,2019-07-29 10:57:14,2019-07-29 10:57:23,9.732s,PASSED
maximizeWindow(),IE 11,,,2019-07-29 10:57:23,2019-07-29 10:57:23,0.033s,PASSED
waitForAngularLoad(10),IE 11,,,2019-07-29 10:57:23,2019-07-29 10:57:23,0.060s,PASSED
"setText(findTestObject(""Login Page/Input_Username""), ""protechnv"")",IE 11,,,2019-07-29 10:57:23,2019-07-29 10:57:24,0.491s,PASSED
"setText(findTestObject(""Login Page/Input_Password""), ""Protech!23nv"")",IE 11,,,2019-07-29 10:57:24,2019-07-29 10:57:24,0.419s,PASSED
"click(findTestObject(""Login Page/Button_Login""))",IE 11,,,2019-07-29 10:57:24,2019-07-29 10:57:26,1.254s,PASSED
"doubleClick(findTestObject(""BPM POC/GridRow""))",IE 11,,,2019-07-29 10:57:26,2019-07-29 10:57:27,1.344s,PASSED
"setText(findTestObject(""BPM POC/Input_Description""), ""POC Test Message 6 POC Test Message 6 Sample9"")",IE 11,,,2019-07-29 10:57:27,2019-07-29 10:57:28,0.880s,PASSED
"click(findTestObject(""BPM POC/Button_Save""))",IE 11,,,2019-07-29 10:57:28,2019-07-29 10:57:29,0.928s,PASSED
delay(5),IE 11,,,2019-07-29 10:57:29,2019-07-29 10:57:34,5.002s,PASSED
"verifyElementText(findTestObject(""BPM POC/Status_message""), ""Failure. E : Record Already Exists"")",IE 11,,,2019-07-29 10:57:34,2019-07-29 10:57:34,0.119s,PASSED
,,,,,,,
Test Cases/BPM POC/TC_003_Verify_RequiredField,IE 11,,,2019-07-29 10:57:34,2019-07-29 10:57:56,22.062s,PASSED
"openBrowser("""")",IE 11,,,2019-07-29 10:57:34,2019-07-29 10:57:36,1.902s,PASSED
"navigateToUrl(""http://10.50.120.22/nvkids/#/login"")",IE 11,,,2019-07-29 10:57:36,2019-07-29 10:57:46,9.618s,PASSED
maximizeWindow(),IE 11,,,2019-07-29 10:57:46,2019-07-29 10:57:46,0.026s,PASSED
waitForAngularLoad(10),IE 11,,,2019-07-29 10:57:46,2019-07-29 10:57:46,0.077s,PASSED
"setText(findTestObject(""Login Page/Input_Username""), ""protechnv"")",IE 11,,,2019-07-29 10:57:46,2019-07-29 10:57:46,0.499s,PASSED
"setText(findTestObject(""Login Page/Input_Password""), ""Protech!23nv"")",IE 11,,,2019-07-29 10:57:46,2019-07-29 10:57:47,0.422s,PASSED
"click(findTestObject(""Login Page/Button_Login""))",IE 11,,,2019-07-29 10:57:47,2019-07-29 10:57:48,1.245s,PASSED
"doubleClick(findTestObject(""BPM POC/GridRow""))",IE 11,,,2019-07-29 10:57:48,2019-07-29 10:57:49,1.363s,PASSED
"sendKeys(findTestObject(""BPM POC/Input_Description""), Keys.chord(CONTROL, ""a""))",IE 11,,,2019-07-29 10:57:49,2019-07-29 10:57:50,0.401s,PASSED
"sendKeys(findTestObject(""BPM POC/Input_Description""), Keys.chord(DELETE))",IE 11,,,2019-07-29 10:57:50,2019-07-29 10:57:50,0.262s,PASSED
"click(findTestObject(""BPM POC/Button_Save""))",IE 11,,,2019-07-29 10:57:50,2019-07-29 10:57:51,0.985s,PASSED
delay(5),IE 11,,,2019-07-29 10:57:51,2019-07-29 10:57:56,5.002s,PASSED
"verifyElementText(findTestObject(""BPM POC/Status_message""), ""Failure. E0076 : Enter Required Fields"")",IE 11,,,2019-07-29 10:57:56,2019-07-29 10:57:56,0.117s,PASSED
