Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Login Page/Input_Username""), ""protechnv"")",Chrome 75.0.3770.142,,,2019-07-29 11:05:59,2019-07-29 11:05:59,0.167s,PASSED
"setText(findTestObject(""Login Page/Input_Password""), ""Protech!23nv"")",Chrome 75.0.3770.142,,,2019-07-29 11:05:59,2019-07-29 11:05:59,0.157s,PASSED
"click(findTestObject(""Login Page/Button_Login""))",Chrome 75.0.3770.142,,,2019-07-29 11:05:59,2019-07-29 11:05:59,0.079s,PASSED
"doubleClick(findTestObject(""BPM POC/GridRow""))",Chrome 75.0.3770.142,,,2019-07-29 11:05:59,2019-07-29 11:06:01,1.130s,PASSED
"setText(findTestObject(""BPM POC/Input_Description""), ""POC Test Message 6 POC Test Message 6 Sample9"")",Chrome 75.0.3770.142,,,2019-07-29 11:06:01,2019-07-29 11:06:01,0.480s,PASSED
"click(findTestObject(""BPM POC/Button_Save""))",Chrome 75.0.3770.142,,,2019-07-29 11:06:01,2019-07-29 11:06:01,0.076s,PASSED
delay(5),Chrome 75.0.3770.142,,,2019-07-29 11:06:01,2019-07-29 11:06:06,5.003s,PASSED
"verifyElementText(findTestObject(""BPM POC/Status_message""), ""Failure. E : Record Already Exists"")",Chrome 75.0.3770.142,,,2019-07-29 11:06:06,2019-07-29 11:06:06,0.032s,PASSED
takeScreenshot(),Chrome 75.0.3770.142,,,2019-07-29 11:06:06,2019-07-29 11:06:07,0.449s,PASSED
,,,,,,,
Test Cases/BPM POC/TC_003_Verify_RequiredField,Chrome 75.0.3770.142,,,2019-07-29 11:06:07,2019-07-29 11:06:31,24.090s,PASSED
"openBrowser("""")",Chrome 75.0.3770.142,,,2019-07-29 11:06:07,2019-07-29 11:06:13,6.014s,PASSED
"navigateToUrl(""http://10.50.120.22/nvkids/#/login"")",Chrome 75.0.3770.142,,,2019-07-29 11:06:13,2019-07-29 11:06:19,6.407s,PASSED
maximizeWindow(),Chrome 75.0.3770.142,,,2019-07-29 11:06:19,2019-07-29 11:06:23,4.243s,PASSED
waitForAngularLoad(10),Chrome 75.0.3770.142,,,2019-07-29 11:06:23,2019-07-29 11:06:23,0.012s,PASSED
"setText(findTestObject(""Login Page/Input_Username""), ""protechnv"")",Chrome 75.0.3770.142,,,2019-07-29 11:06:23,2019-07-29 11:06:24,0.206s,PASSED
"setText(findTestObject(""Login Page/Input_Password""), ""Protech!23nv"")",Chrome 75.0.3770.142,,,2019-07-29 11:06:24,2019-07-29 11:06:24,0.154s,PASSED
"click(findTestObject(""Login Page/Button_Login""))",Chrome 75.0.3770.142,,,2019-07-29 11:06:24,2019-07-29 11:06:24,0.095s,PASSED
"doubleClick(findTestObject(""BPM POC/GridRow""))",Chrome 75.0.3770.142,,,2019-07-29 11:06:24,2019-07-29 11:06:25,1.140s,PASSED
"sendKeys(findTestObject(""BPM POC/Input_Description""), Keys.chord(CONTROL, ""a""))",Chrome 75.0.3770.142,,,2019-07-29 11:06:25,2019-07-29 11:06:25,0.099s,PASSED
"sendKeys(findTestObject(""BPM POC/Input_Description""), Keys.chord(DELETE))",Chrome 75.0.3770.142,,,2019-07-29 11:06:25,2019-07-29 11:06:25,0.078s,PASSED
"click(findTestObject(""BPM POC/Button_Save""))",Chrome 75.0.3770.142,,,2019-07-29 11:06:25,2019-07-29 11:06:25,0.100s,PASSED
delay(5),Chrome 75.0.3770.142,,,2019-07-29 11:06:25,2019-07-29 11:06:30,5.002s,PASSED
"verifyElementText(findTestObject(""BPM POC/Status_message""), ""Failure. E0076 : Enter Required Fields"")",Chrome 75.0.3770.142,,,2019-07-29 11:06:30,2019-07-29 11:06:30,0.033s,PASSED
takeScreenshot(),Chrome 75.0.3770.142,,,2019-07-29 11:06:30,2019-07-29 11:06:31,0.343s,PASSED
