Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
BPM POC_SUITE,Chrome 75.0.3770.142,,,2019-07-29 14:23:27,2019-07-29 14:24:43,1m - 16.152s,INCOMPLETE
,,,,,,,
Test Cases/BPM POC/TC_001_Verify_Record_UpdateSuccessful,Chrome 75.0.3770.142,,,2019-07-29 14:23:27,2019-07-29 14:23:57,29.814s,PASSED
"runtime.exec(""C:/DC/KILL BROWSER.bat"")",Chrome 75.0.3770.142,,,2019-07-29 14:23:27,2019-07-29 14:23:27,0.012s,PASSED
"openBrowser("""")",Chrome 75.0.3770.142,,,2019-07-29 14:23:27,2019-07-29 14:23:33,6.218s,PASSED
"navigateToUrl(""http://10.50.120.22/nvkids/#/login"")",Chrome 75.0.3770.142,,,2019-07-29 14:23:33,2019-07-29 14:23:39,6.136s,PASSED
maximizeWindow(),Chrome 75.0.3770.142,,,2019-07-29 14:23:39,2019-07-29 14:23:44,4.155s,PASSED
waitForAngularLoad(10),Chrome 75.0.3770.142,,,2019-07-29 14:23:44,2019-07-29 14:23:44,0.051s,PASSED
"setText(findTestObject(""Login Page/Input_Username""), ""protechnv"")",Chrome 75.0.3770.142,,,2019-07-29 14:23:44,2019-07-29 14:23:44,0.245s,PASSED
"setText(findTestObject(""Login Page/Input_Password""), ""Protech!23nv"")",Chrome 75.0.3770.142,,,2019-07-29 14:23:44,2019-07-29 14:23:44,0.136s,PASSED
"click(findTestObject(""Login Page/Button_Login""))",Chrome 75.0.3770.142,,,2019-07-29 14:23:44,2019-07-29 14:23:44,0.097s,PASSED
"doubleClick(findTestObject(""BPM POC/GridRow""))",Chrome 75.0.3770.142,,,2019-07-29 14:23:44,2019-07-29 14:23:45,0.894s,PASSED
delay(5),Chrome 75.0.3770.142,,,2019-07-29 14:23:45,2019-07-29 14:23:50,5.017s,PASSED
ra = RandomStringUtils.randomAlphanumeric(10),Chrome 75.0.3770.142,,,2019-07-29 14:23:50,2019-07-29 14:23:50,0.007s,PASSED
"setText(findTestObject(""BPM POC/Input_Description""), ""Test - message"" + ra)",Chrome 75.0.3770.142,,,2019-07-29 14:23:50,2019-07-29 14:23:50,0.278s,PASSED
"click(findTestObject(""BPM POC/Button_Save""))",Chrome 75.0.3770.142,,,2019-07-29 14:23:50,2019-07-29 14:23:50,0.078s,PASSED
delay(5),Chrome 75.0.3770.142,,,2019-07-29 14:23:50,2019-07-29 14:23:55,5.003s,PASSED
"verifyElementText(findTestObject(""BPM POC/Status_message""), ""Success. Record Saved Successfully"")",Chrome 75.0.3770.142,,,2019-07-29 14:23:55,2019-07-29 14:23:56,0.124s,PASSED
takeScreenshot(),Chrome 75.0.3770.142,,,2019-07-29 14:23:56,2019-07-29 14:23:56,0.372s,PASSED
closeBrowser(),Chrome 75.0.3770.142,,,2019-07-29 14:23:56,2019-07-29 14:23:57,0.687s,PASSED
,,,,,,,
Test Cases/BPM POC/TC_002_Verify_Record_AlreadyExist,Chrome 75.0.3770.142,,,2019-07-29 14:23:57,2019-07-29 14:24:20,23.159s,PASSED
"openBrowser("""")",Chrome 75.0.3770.142,,,2019-07-29 14:23:57,2019-07-29 14:24:02,5.236s,PASSED
"navigateToUrl(""http://10.50.120.22/nvkids/#/login"")",Chrome 75.0.3770.142,,,2019-07-29 14:24:02,2019-07-29 14:24:08,5.863s,PASSED
maximizeWindow(),Chrome 75.0.3770.142,,,2019-07-29 14:24:08,2019-07-29 14:24:12,4.127s,PASSED
waitForAngularLoad(10),Chrome 75.0.3770.142,,,2019-07-29 14:24:12,2019-07-29 14:24:12,0.009s,PASSED
"setText(findTestObject(""Login Page/Input_Password""), ""Protech!23nv"")",Chrome 75.0.3770.142,,,2019-07-29 14:24:12,2019-07-29 14:24:12,0.139s,PASSED
"setText(findTestObject(""Login Page/Input_Username""), ""protechnv"")",Chrome 75.0.3770.142,,,2019-07-29 14:24:12,2019-07-29 14:24:12,0.091s,PASSED
"click(findTestObject(""Login Page/Button_Login""))",Chrome 75.0.3770.142,,,2019-07-29 14:24:12,2019-07-29 14:24:12,0.098s,PASSED
"doubleClick(findTestObject(""BPM POC/GridRow""))",Chrome 75.0.3770.142,,,2019-07-29 14:24:12,2019-07-29 14:24:13,0.889s,PASSED
"setText(findTestObject(""BPM POC/Input_Description""), ""POC Test Message 6 POC Test Message 6 Sample9"")",Chrome 75.0.3770.142,,,2019-07-29 14:24:13,2019-07-29 14:24:14,0.365s,PASSED
"click(findTestObject(""BPM POC/Button_Save""))",Chrome 75.0.3770.142,,,2019-07-29 14:24:14,2019-07-29 14:24:14,0.079s,PASSED
delay(5),Chrome 75.0.3770.142,,,2019-07-29 14:24:14,2019-07-29 14:24:19,5.003s,PASSED
"verifyElementText(findTestObject(""BPM POC/Status_message""), ""Failure. E : Record Already Exists"")",Chrome 75.0.3770.142,,,2019-07-29 14:24:19,2019-07-29 14:24:19,0.026s,PASSED
takeScreenshot(),Chrome 75.0.3770.142,,,2019-07-29 14:24:19,2019-07-29 14:24:19,0.339s,PASSED
closeBrowser(),Chrome 75.0.3770.142,,,2019-07-29 14:24:19,2019-07-29 14:24:20,0.684s,PASSED
,,,,,,,
Test Cases/BPM POC/TC_003_Verify_RequiredField,Chrome 75.0.3770.142,,,2019-07-29 14:24:20,2019-07-29 14:24:43,22.972s,PASSED
"openBrowser("""")",Chrome 75.0.3770.142,,,2019-07-29 14:24:20,2019-07-29 14:24:25,5.219s,PASSED
"navigateToUrl(""http://10.50.120.22/nvkids/#/login"")",Chrome 75.0.3770.142,,,2019-07-29 14:24:25,2019-07-29 14:24:31,5.934s,PASSED
maximizeWindow(),Chrome 75.0.3770.142,,,2019-07-29 14:24:31,2019-07-29 14:24:35,4.140s,PASSED
waitForAngularLoad(10),Chrome 75.0.3770.142,,,2019-07-29 14:24:35,2019-07-29 14:24:35,0.011s,PASSED
"setText(findTestObject(""Login Page/Input_Password""), ""Protech!23nv"")",Chrome 75.0.3770.142,,,2019-07-29 14:24:35,2019-07-29 14:24:35,0.134s,PASSED
"setText(findTestObject(""Login Page/Input_Username""), ""protechnv"")",Chrome 75.0.3770.142,,,2019-07-29 14:24:35,2019-07-29 14:24:36,0.095s,PASSED
"click(findTestObject(""Login Page/Button_Login""))",Chrome 75.0.3770.142,,,2019-07-29 14:24:36,2019-07-29 14:24:36,0.077s,PASSED
"doubleClick(findTestObject(""BPM POC/GridRow""))",Chrome 75.0.3770.142,,,2019-07-29 14:24:36,2019-07-29 14:24:36,0.859s,PASSED
"sendKeys(findTestObject(""BPM POC/Input_Description""), Keys.chord(CONTROL, ""a""))",Chrome 75.0.3770.142,,,2019-07-29 14:24:36,2019-07-29 14:24:37,0.069s,PASSED
"sendKeys(findTestObject(""BPM POC/Input_Description""), Keys.chord(DELETE))",Chrome 75.0.3770.142,,,2019-07-29 14:24:37,2019-07-29 14:24:37,0.063s,PASSED
"click(findTestObject(""BPM POC/Button_Save""))",Chrome 75.0.3770.142,,,2019-07-29 14:24:37,2019-07-29 14:24:37,0.082s,PASSED
delay(5),Chrome 75.0.3770.142,,,2019-07-29 14:24:37,2019-07-29 14:24:42,5.003s,PASSED
"verifyElementText(findTestObject(""BPM POC/Status_message""), ""Failure. E0076 : Enter Required Fields"")",Chrome 75.0.3770.142,,,2019-07-29 14:24:42,2019-07-29 14:24:42,0.027s,PASSED
takeScreenshot(),Chrome 75.0.3770.142,,,2019-07-29 14:24:42,2019-07-29 14:24:42,0.346s,PASSED
closeBrowser(),Chrome 75.0.3770.142,,,2019-07-29 14:24:42,2019-07-29 14:24:43,0.693s,PASSED
