Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
maximizeWindow(),Chrome 75.0.3770.142,,,2019-07-29 07:23:58,2019-07-29 07:24:02,4.129s,PASSED
waitForAngularLoad(5),Chrome 75.0.3770.142,,,2019-07-29 07:24:02,2019-07-29 07:24:02,0.011s,PASSED
"setText(findTestObject(""Login Page/Input_Username""), ""protechnv"")",Chrome 75.0.3770.142,,,2019-07-29 07:24:02,2019-07-29 07:24:02,0.173s,PASSED
"setText(findTestObject(""Login Page/Input_Password""), ""Protech!23nv"")",Chrome 75.0.3770.142,,,2019-07-29 07:24:02,2019-07-29 07:24:02,0.121s,PASSED
"click(findTestObject(""Login Page/Button_Login""))",Chrome 75.0.3770.142,,,2019-07-29 07:24:02,2019-07-29 07:24:02,0.070s,PASSED
"doubleClick(findTestObject(""BPM POC/GridRow""))",Chrome 75.0.3770.142,,,2019-07-29 07:24:02,2019-07-29 07:24:03,0.825s,PASSED
"setText(findTestObject(""BPM POC/Input_Description""), ""POC Test Message 6 POC Test Message 6 Sample9"")",Chrome 75.0.3770.142,,,2019-07-29 07:24:03,2019-07-29 07:24:03,0.364s,PASSED
"click(findTestObject(""BPM POC/Button_Save""))",Chrome 75.0.3770.142,,,2019-07-29 07:24:03,2019-07-29 07:24:03,0.071s,PASSED
delay(2),Chrome 75.0.3770.142,,,2019-07-29 07:24:03,2019-07-29 07:24:05,2.016s,PASSED
"verifyElementText(findTestObject(""BPM POC/Status_message""), ""Failure. E : Record Already Exists"")",Chrome 75.0.3770.142,,,2019-07-29 07:24:05,2019-07-29 07:24:05,0.023s,PASSED
,,,,,,,
Test Cases/BPM POC/TC_003_Verify_RequiredField,Chrome 75.0.3770.142,,,2019-07-29 07:24:05,2019-07-29 07:24:25,19.844s,PASSED
"openBrowser("""")",Chrome 75.0.3770.142,,,2019-07-29 07:24:06,2019-07-29 07:24:12,5.991s,PASSED
"navigateToUrl(""http://10.50.120.22/nvkids/#/login"")",Chrome 75.0.3770.142,,,2019-07-29 07:24:12,2019-07-29 07:24:18,6.101s,PASSED
maximizeWindow(),Chrome 75.0.3770.142,,,2019-07-29 07:24:18,2019-07-29 07:24:22,4.141s,PASSED
waitForAngularLoad(5),Chrome 75.0.3770.142,,,2019-07-29 07:24:22,2019-07-29 07:24:22,0.010s,PASSED
"setText(findTestObject(""Login Page/Input_Username""), ""protechnv"")",Chrome 75.0.3770.142,,,2019-07-29 07:24:22,2019-07-29 07:24:22,0.142s,PASSED
"setText(findTestObject(""Login Page/Input_Password""), ""Protech!23nv"")",Chrome 75.0.3770.142,,,2019-07-29 07:24:22,2019-07-29 07:24:22,0.145s,PASSED
"click(findTestObject(""Login Page/Button_Login""))",Chrome 75.0.3770.142,,,2019-07-29 07:24:22,2019-07-29 07:24:22,0.076s,PASSED
"doubleClick(findTestObject(""BPM POC/GridRow""))",Chrome 75.0.3770.142,,,2019-07-29 07:24:22,2019-07-29 07:24:23,0.826s,PASSED
"sendKeys(findTestObject(""BPM POC/Input_Description""), Keys.chord(CONTROL, ""a""))",Chrome 75.0.3770.142,,,2019-07-29 07:24:23,2019-07-29 07:24:23,0.081s,PASSED
"sendKeys(findTestObject(""BPM POC/Input_Description""), Keys.chord(DELETE))",Chrome 75.0.3770.142,,,2019-07-29 07:24:23,2019-07-29 07:24:23,0.067s,PASSED
"click(findTestObject(""BPM POC/Button_Save""))",Chrome 75.0.3770.142,,,2019-07-29 07:24:23,2019-07-29 07:24:23,0.101s,PASSED
delay(2),Chrome 75.0.3770.142,,,2019-07-29 07:24:23,2019-07-29 07:24:25,2.003s,PASSED
"verifyElementText(findTestObject(""BPM POC/Status_message""), ""Failure. E0076 : Enter Required Fields"")",Chrome 75.0.3770.142,,,2019-07-29 07:24:25,2019-07-29 07:24:25,0.033s,PASSED
